Order ID,Product Name,Invoice date,City shipped,State,Sales quantity,Price per unit,Revenue,External commissions,Months
IN-2020-207,Ceflo-200 Tablet (10x10 Alu-Alu),17-05-2020,Lucknow,Uttar Pradesh,97.0,243.0,23571.0,143.0,May
IN-2020-208,Ceflo-200 Tablet (10x10 Alu-Alu),22-05-2020,Lucknow,Uttar Pradesh,380.0,243.0,92340.0,7225.0,May
RA-2020-209,Droke-F Tablet (10X10 Alu-Alu),01-05-2020,Lucknow,Uttar Pradesh,104.0,364.0,37856.0,5242.0,May
IN-2020-210,Ceflo-200 Tablet (10x10 Alu-Alu),18-06-2020,Lucknow,Uttar Pradesh,48.0,243.0,11664.0,1946.0,Jun
IN-2020-211,Ceflo-200 Tablet (10x10 Alu-Alu),16-11-2020,Lucknow,Uttar Pradesh,321.0,243.0,78003.0,13981.0,Nov
IN-2020-212,Ceflo-200 Tablet (10x10 Alu-Alu),02-09-2020,Lucknow,Uttar Pradesh,396.0,243.0,96228.0,4046.0,Sep
IN-2020-213,Ceflo-200 Tablet (10x10 Alu-Alu),31-12-2020,Lucknow,Uttar Pradesh,500.0,243.0,121500.0,1590.0,Dec
IN-2020-214,Ceflo-200 Tablet (10x10 Alu-Alu),19-11-2020,Mahbubnagar,Telangana,169.0,243.0,41067.0,3408.0,Nov
IN-2020-215,Ceflo-200 Tablet (10x10 Alu-Alu),22-10-2020,Vasco Da Gama,Goa,311.0,243.0,75573.0,200.0,Oct
IN-2020-216,Ceflo-200 Tablet (10x10 Alu-Alu),24-01-2020,Bhimavaram,Uttarakhand,398.0,243.0,96714.0,6865.0,Jan
IN-2020-217,Ceflo-200 Tablet (10x10 Alu-Alu),11-11-2020l,Uttarakhand,84,243.0,20412.0,4960116.0,15135.0,Sep
IN-2020-218,Ceflo-200 Tablet (10x10 Alu-Alu),07-02-2020l,Uttarakhand,334,243.0,81162.0,19722366.0,13586.0,Dec
IN-2020-219,Ceflo-200 Tablet (10x10 Alu-Alu),21-09-2020l,Uttarakhand,63,243.0,15309.0,3720087.0,14805.0,Jan
IN-2020-220,Ceflo-200 Tablet (10x10 Alu-Alu),06-06-2020,Tadipatri,Uttarakhand,116.0,243.0,28188.0,4385.0,Jun
IN-2020-221,Ceflo-200 Tablet (10x10 Alu-Alu),18-08-2020,Tadipatri,Uttarakhand,418.0,243.0,101574.0,11788.0,Aug
IN-2020-222,Ceflo-200 Tablet (10x10 Alu-Alu),06-05-2020,Udupi,Karnataka,467.0,243.0,113481.0,3868.0,May
IN-2020-223,Ceflo-200 Tablet (10x10 Alu-Alu),26-07-2020,Udupi,Karnataka,30.0,243.0,7290.0,1153.0,Jul
IN-2020-224,Ceflo-200 Tablet (10x10 Alu-Alu),13-05-2020,Udupi,Karnataka,453.0,243.0,110079.0,8895.0,May
IN-2020-225,Ceflo-200 Tablet (10x10 Alu-Alu),25-02-2020,Udupi,Karnataka,58.0,243.0,14094.0,2294.0,Feb
IN-2020-226,Ceflo-200 Tablet (10x10 Alu-Alu),23-01-2020,Vasco Da Gama,Goa,124.0,243.0,30132.0,1949.0,Jan
IN-2020-227,Ceflo-200 Tablet (10x10 Alu-Alu),28-05-2020,Bhimavaram,Uttarakhand,468.0,243.0,113724.0,6980.0,May
IN-2020-228,Ceflo-200 Tablet (10x10 Alu-Alu),11-08-2020,Puri,Odisha,454.0,243.0,110322.0,11400.0,Aug
IN-2020-229,Ceflo-200 Tablet (10x10 Alu-Alu),17-10-2020,Amaravati,Uttarakhand,125.0,243.0,30375.0,157.0,Oct
IN-2020-230,Ceflo-200 Tablet (10x10 Alu-Alu),12-05-2020,Udupi,Karnataka,480.0,243.0,116640.0,2007.0,May
IN-2020-231,Ceflo-200 Tablet (10x10 Alu-Alu),25-02-2020,Phagwara,Punjab,422.0,243.0,102546.0,7128.0,Feb
NE-2020-232,Rasogril-Gold Capsule (10X10 blister),11-02-2020,Lucknow,Uttar Pradesh,90.0,451.0,40590.0,1655.0,Feb
NE-2020-233,Rasogril-Gold Capsule (10X10 blister),17-07-2020,Lucknow,Uttar Pradesh,372.0,451.0,167772.0,16173.0,Jul
NE-2020-234,Rasogril-Gold Capsule (10X10 blister),20-09-2020,Lucknow,Uttar Pradesh,492.0,451.0,221892.0,403.0,Sep
NE-2020-235,Rasogril-Gold Capsule (10X10 blister),05-06-2020,Lucknow,Uttar Pradesh,166.0,451.0,74866.0,619.0,Jun
NE-2020-236,Rasogril-Gold Capsule (10X10 blister),27-01-2020,Lucknow,Uttar Pradesh,216.0,451.0,97416.0,13811.0,Jan
NE-2020-237,Rasogril-Gold Capsule (10X10 blister),16-09-2020,Lucknow,Uttar Pradesh,203.0,451.0,91553.0,2853.0,Sep
NE-2020-238,Rasogril-Gold Capsule (10X10 blister),22-09-2020,Lucknow,Uttar Pradesh,33.0,451.0,14883.0,785.0,Sep
NE-2020-239,Rasogril-Gold Capsule (10X10 blister),17-07-2020,Vasco Da Gama,Goa,43.0,451.0,19393.0,1804.0,Jul
NE-2020-240,Rasogril-Gold Capsule (10X10 blister),27-04-2020,Vasco Da Gama,Goa,346.0,451.0,156046.0,5560.0,Apr
NE-2020-241,Rasogril-Gold Capsule (10X10 blister),19-08-2020,Bhind,Madhya Pradesh,258.0,451.0,116358.0,31.0,Aug
NE-2020-242,Rasogril-Gold Capsule (10X10 blister),03-12-2020,Gudivada,Uttarakhand,36.0,451.0,16236.0,1323.0,Dec
NE-2020-243,Rasogril-Gold Capsule (10X10 blister),05-08-2020,Phagwara,Punjab,104.0,451.0,46904.0,5984.0,Aug
NE-2020-244,Rasogril-Gold Capsule (10X10 blister),28-01-2020,Phagwara,Punjab,453.0,451.0,204303.0,3332.0,Jan
NE-2020-245,Rasogril-Gold Capsule (10X10 blister),26-03-2020,Gudivada,Uttarakhand,494.0,451.0,222794.0,5453.0,Mar
NE-2020-246,Rasogril-Gold Capsule (10X10 blister),04-10-2020,Puri,Odisha,101.0,451.0,45551.0,4436.0,Oct
NE-2020-247,Rasogril-Gold Capsule (10X10 blister),23-01-2020,Amaravati,Uttarakhand,285.0,451.0,128535.0,9746.0,Jan
NE-2020-248,Rasogril-Gold Capsule (10X10 blister),16-09-2020,Phagwara,Punjab,290.0,451.0,130790.0,5614.0,Sep
NE-2020-249,Rasogril-Gold Capsule (10X10 blister),16-03-2020,Phagwara,Punjab,386.0,451.0,174086.0,14353.0,Mar
VA-2020-250,Bonzyme Syrup (200 ml),30-01-2020,Bhimavaram,Uttarakhand,55.0,310.0,17050.0,273.0,Jan
VA-2020-251,Bonzyme Syrup (200 ml),02-01-2020,Bhimavaram,Uttarakhand,275.0,310.0,85250.0,5026.0,Jan
RA-2020-252,Droke-F Tablet (10X10 Alu-Alu),24-11-2020,Lucknow,Uttar Pradesh,485.0,364.0,176540.0,13814.0,Nov
RA-2020-253,Droke-F Tablet (10X10 Alu-Alu),02-05-2020,Lucknow,Uttar Pradesh,248.0,364.0,90272.0,5031.0,May
RA-2020-254,Droke-F Tablet (10X10 Alu-Alu),23-04-2020,Lucknow,Uttar Pradesh,115.0,364.0,41860.0,3369.0,Apr
RA-2020-255,Droke-F Tablet (10X10 Alu-Alu),06-03-2020,Lucknow,Uttar Pradesh,466.0,364.0,169624.0,9179.0,Mar
RA-2020-256,Droke-F Tablet (10X10 Alu-Alu),16-10-2020,Lucknow,Uttar Pradesh,228.0,364.0,82992.0,2959.0,Oct
RA-2020-257,Droke-F Tablet (10X10 Alu-Alu),06-07-2020,Lucknow,Uttar Pradesh,275.0,364.0,100100.0,4993.0,Jul
RA-2020-258,Droke-F Tablet (10X10 Alu-Alu),28-06-2020,Lucknow,Uttar Pradesh,57.0,364.0,20748.0,162.0,Jun
RA-2020-259,Droke-F Tablet (10X10 Alu-Alu),15-06-2020,Udupi,Karnataka,147.0,364.0,53508.0,2557.0,Jun
RA-2020-260,Droke-F Tablet (10X10 Alu-Alu),08-06-2020,Udupi,Karnataka,489.0,364.0,177996.0,5700.0,Jun
RA-2020-261,Droke-F Tablet (10X10 Alu-Alu),26-10-2020,Udupi,Karnataka,79.0,364.0,28756.0,1232.0,Oct
RA-2020-262,Droke-F Tablet (10X10 Alu-Alu),06-09-2020,Udupi,Karnataka,31.0,364.0,11284.0,1373.0,Sep
RA-2020-263,Droke-F Tablet (10X10 Alu-Alu),26-03-2020,Udupi,Karnataka,381.0,364.0,138684.0,11996.0,Mar
RA-2020-264,Droke-F Tablet (10X10 Alu-Alu),24-01-2020,Udupi,Karnataka,212.0,364.0,77168.0,11734.0,Jan
RA-2020-265,Droke-F Tablet (10X10 Alu-Alu),13-02-2020,Udupi,Karnataka,288.0,364.0,104832.0,8615.0,Feb
RA-2020-266,Droke-F Tablet (10X10 Alu-Alu),29-07-2020,Kirari Suleman Nagar,Delhi,291.0,364.0,105924.0,16071.0,Jul
CA-2020-267,Fisomol Syrup (100 ml),15-09-2020,Lucknow,Uttar Pradesh,417.0,500.0,208500.0,141.0,Sep
AR-2020-268,Avrid-NA Tablet (10X10 Strip ),31-10-2020,Bhimavaram,Uttarakhand,413.0,231.0,95403.0,2901.0,Oct
AR-2020-269,Avrid-NA Tablet (10X10 Strip ),13-12-2020,Amaravati,Uttarakhand,373.0,231.0,86163.0,13067.0,Dec
AR-2020-270,Avrid-NA Tablet (10X10 Strip ),31-12-2020,Vasco Da Gama,Goa,163.0,231.0,37653.0,1936.0,Dec
AR-2020-271,Avrid-NA Tablet (10X10 Strip ),01-06-2020,Mahbubnagar,Telangana,34.0,231.0,7854.0,28.0,Jun
AR-2020-272,Avrid-NA Tablet (10X10 Strip ),24-09-2020,Mahbubnagar,Telangana,188.0,231.0,43428.0,7859.0,Sep
AR-2020-273,Avrid-NA Tablet (10X10 Strip ),21-08-2020,Mahbubnagar,Telangana,489.0,231.0,112959.0,2062.0,Aug
AR-2020-274,Avrid-NA Tablet (10X10 Strip ),02-03-2020,Udupi,Karnataka,495.0,231.0,114345.0,11230.0,Mar
AR-2020-275,Avrid-NA Tablet (10X10 Strip ),05-03-2020,Udupi,Karnataka,161.0,231.0,37191.0,5341.0,Mar
AR-2020-276,Avrid-NA Tablet (10X10 Strip ),02-08-2020,Udupi,Karnataka,461.0,231.0,106491.0,4628.0,Aug
AR-2020-277,Avrid-NA Tablet (10X10 Strip ),29-10-2020,Udupi,Karnataka,399.0,231.0,92169.0,14135.0,Oct
AR-2020-278,Avrid-NA Tablet (10X10 Strip ),31-01-2020,Dharmavaram,Uttarakhand,354.0,231.0,81774.0,1687.0,Jan
AR-2020-279,Avrid-NA Tablet (10X10 Strip ),25-02-2020,Mahbubnagar,Telangana,443.0,231.0,102333.0,9054.0,Feb
AR-2020-280,Avrid-NA Tablet (10X10 Strip ),30-07-2020,Mahbubnagar,Telangana,333.0,231.0,76923.0,11527.0,Jul
AR-2020-281,Avrid-NA Tablet (10X10 Strip ),06-11-2020,Mahbubnagar,Telangana,206.0,231.0,47586.0,144.0,Nov
AR-2020-282,Avrid-NA Tablet (10X10 Strip ),01-04-2020,Mahbubnagar,Telangana,356.0,231.0,82236.0,14388.0,Apr
AR-2020-283,Avrid-NA Tablet (10X10 Strip ),10-12-2020,New Delhi,Delhi,85.0,231.0,19635.0,3321.0,Dec
AR-2020-284,Avrid-NA Tablet (10X10 Strip ),15-12-2020,New Delhi,Delhi,119.0,231.0,27489.0,5128.0,Dec
AR-2020-285,Avrid-NA Tablet (10X10 Strip ),21-10-2020,Amaravati,Uttarakhand,287.0,231.0,66297.0,2145.0,Oct
AR-2020-286,Avrid-NA Tablet (10X10 Strip ),25-10-2020,Mahbubnagar,Telangana,271.0,231.0,62601.0,6755.0,Oct
AR-2020-287,Avrid-NA Tablet (10X10 Strip ),07-02-2020,Madhyamgram,West Bengal,186.0,231.0,42966.0,6493.0,Feb
DE-2020-288,Meflox 100 Suspension (60ml),17-02-2020,Lucknow,Uttar Pradesh,306.0,314.0,96084.0,8093.0,Feb
DE-2020-289,Meflox 100 Suspension (60ml),23-03-2020,Lucknow,Uttar Pradesh,334.0,314.0,104876.0,12307.0,Mar
DE-2020-290,Meflox 100 Suspension (60ml),15-02-2020,Lucknow,Uttar Pradesh,22.0,314.0,6908.0,564.0,Feb
DE-2020-291,Meflox 100 Suspension (60ml),31-08-2020,Lucknow,Uttar Pradesh,496.0,314.0,155744.0,5565.0,Aug
DE-2020-292,Meflox 100 Suspension (60ml),10-06-2020,Lucknow,Uttar Pradesh,201.0,314.0,63114.0,9123.0,Jun
DE-2020-293,Meflox 100 Suspension (60ml),16-04-2020,Lucknow,Uttar Pradesh,386.0,314.0,121204.0,8367.0,Apr
DE-2020-294,Meflox 100 Suspension (60ml),11-06-2020,Bhimavaram,Uttarakhand,466.0,314.0,146324.0,16125.0,Jun
DE-2020-295,Meflox 100 Suspension (60ml),19-11-2020,Surendranagar Dudhrej,Gujarat,454.0,314.0,142556.0,10099.0,Nov
DE-2020-296,Meflox 100 Suspension (60ml),30-09-2020,Surendranagar Dudhrej,Gujarat,325.0,314.0,102050.0,11901.0,Sep
DE-2020-297,Meflox 100 Suspension (60ml),07-04-2020,Mahbubnagar,Telangana,216.0,314.0,67824.0,8017.0,Apr
DE-2020-298,Meflox 100 Suspension (60ml),26-10-2020,Karur,Tamil Nadu,70.0,314.0,21980.0,3548.0,Oct
DE-2020-299,Meflox 100 Suspension (60ml),22-09-2020,Karur,Tamil Nadu,252.0,314.0,79128.0,10271.0,Sep
DE-2020-300,Meflox 100 Suspension (60ml),22-01-2020,Mahbubnagar,Telangana,424.0,314.0,133136.0,7715.0,Jan
DE-2020-301,Meflox 100 Suspension (60ml),18-02-2020,Jaunpur,Uttar Pradesh,82.0,314.0,25748.0,203.0,Feb
DE-2020-302,Meflox 100 Suspension (60ml),10-03-2020,Jaunpur,Uttar Pradesh,236.0,314.0,74104.0,10213.0,Mar
DE-2020-303,Meflox 100 Suspension (60ml),20-07-2020,Jaunpur,Uttar Pradesh,436.0,314.0,136904.0,15794.0,Jul
DE-2020-304,Meflox 100 Suspension (60ml),16-08-2020,Mahbubnagar,Telangana,346.0,314.0,108644.0,12670.0,Aug
DE-2020-305,Meflox 100 Suspension (60ml),06-07-2020,Mahbubnagar,Telangana,132.0,314.0,41448.0,2682.0,Jul
DE-2020-306,Meflox 100 Suspension (60ml),07-05-2020,Mahbubnagar,Telangana,406.0,314.0,127484.0,9479.0,May
DE-2020-307,Meflox 100 Suspension (60ml),02-05-2020,Mahbubnagar,Telangana,414.0,314.0,129996.0,12711.0,May
DE-2020-308,Meflox 100 Suspension (60ml),30-11-2020,Bhimavaram,Uttarakhand,289.0,314.0,90746.0,15513.0,Nov
TA-2020-309,Bonclav 625 Tablet (10X10 Strip ),07-04-2020,Surendranagar Dudhrej,Gujarat,314.0,266.0,83524.0,1404.0,Apr
EL-2020-310,Frigate-M2 Tablet (10X15 Blister ),19-06-2020,Mahbubnagar,Telangana,252.0,250.0,63000.0,11576.0,Jun
EL-2020-311,Frigate-M2 Tablet (10X15 Blister ),05-04-2020,Mahbubnagar,Telangana,192.0,250.0,48000.0,1507.0,Apr
EL-2020-312,Frigate-M2 Tablet (10X15 Blister ),25-10-2020,Karur,Tamil Nadu,117.0,250.0,29250.0,3305.0,Oct
EL-2020-313,Frigate-M2 Tablet (10X15 Blister ),29-05-2020,Mahbubnagar,Telangana,287.0,250.0,71750.0,2630.0,May
UM-2020-314,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-09-2020,Lucknow,Uttar Pradesh,485.0,366.0,177510.0,9409.0,Sep
UM-2020-315,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-03-2020,Lucknow,Uttar Pradesh,385.0,366.0,140910.0,9386.0,Mar
UM-2020-316,Jerocef-250 Tablet(10X1X10 Alu-Alu),30-10-2020,Lucknow,Uttar Pradesh,98.0,366.0,35868.0,3002.0,Oct
UM-2020-317,Jerocef-250 Tablet(10X1X10 Alu-Alu),19-12-2020,Lucknow,Uttar Pradesh,206.0,366.0,75396.0,11760.0,Dec
UM-2020-318,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-03-2020,Lucknow,Uttar Pradesh,88.0,366.0,32208.0,4612.0,Mar
UM-2020-319,Jerocef-250 Tablet(10X1X10 Alu-Alu),18-04-2020,Lucknow,Uttar Pradesh,3.0,366.0,1098.0,191.0,Apr
UM-2020-320,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-07-2020,Lucknow,Uttar Pradesh,438.0,366.0,160308.0,4412.0,Jul
UM-2020-321,Jerocef-250 Tablet(10X1X10 Alu-Alu),06-11-2020,Lucknow,Uttar Pradesh,253.0,366.0,92598.0,7261.0,Nov
UM-2020-322,Jerocef-250 Tablet(10X1X10 Alu-Alu),21-04-2020,Lucknow,Uttar Pradesh,383.0,366.0,140178.0,10092.0,Apr
UM-2020-323,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-10-2020,Lucknow,Uttar Pradesh,223.0,366.0,81618.0,6649.0,Oct
UM-2020-324,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-06-2020,Lucknow,Uttar Pradesh,237.0,366.0,86742.0,10161.0,Jun
UM-2020-325,Jerocef-250 Tablet(10X1X10 Alu-Alu),14-06-2020,Bhimavaram,Uttarakhand,153.0,366.0,55998.0,9671.0,Jun
UM-2020-326,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-08-2020,Karur,Tamil Nadu,348.0,366.0,127368.0,3982.0,Aug
UM-2020-327,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-09-2020,Mahbubnagar,Telangana,4.0,366.0,1464.0,41.0,Sep
UM-2020-328,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-04-2020,Karur,Tamil Nadu,367.0,366.0,134322.0,5964.0,Apr
UM-2020-329,Jerocef-250 Tablet(10X1X10 Alu-Alu),25-07-2020,Karur,Tamil Nadu,47.0,366.0,17202.0,1715.0,Jul
UM-2020-330,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-10-2020,Berhampore,West Bengal,261.0,366.0,95526.0,15766.0,Oct
UM-2020-331,Jerocef-250 Tablet(10X1X10 Alu-Alu),05-05-2020,Berhampore,West Bengal,49.0,366.0,17934.0,2054.0,May
UM-2020-332,Jerocef-250 Tablet(10X1X10 Alu-Alu),20-07-2020,Jaunpur,Uttar Pradesh,34.0,366.0,12444.0,1548.0,Jul
UM-2020-333,Jerocef-250 Tablet(10X1X10 Alu-Alu),29-08-2020,Sirsa,Haryana,299.0,366.0,109434.0,1918.0,Aug
UM-2020-334,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-04-2020,Berhampore,West Bengal,414.0,366.0,151524.0,7350.0,Apr
UM-2020-335,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-05-2020,Malda,West Bengal,288.0,366.0,105408.0,4811.0,May
UM-2020-336,Jerocef-250 Tablet(10X1X10 Alu-Alu),12-11-2020,Lucknow,Uttar Pradesh,6.0,366.0,2196.0,141.0,Nov
UM-2020-337,Jerocef-250 Tablet(10X1X10 Alu-Alu),25-09-2020,Lucknow,Uttar Pradesh,399.0,366.0,146034.0,12746.0,Sep
UM-2020-338,Jerocef-250 Tablet(10X1X10 Alu-Alu),29-12-2020,Lucknow,Uttar Pradesh,147.0,366.0,53802.0,10558.0,Dec
UM-2020-339,Jerocef-250 Tablet(10X1X10 Alu-Alu),31-08-2020,Lucknow,Uttar Pradesh,350.0,366.0,128100.0,4558.0,Aug
UM-2020-340,Jerocef-250 Tablet(10X1X10 Alu-Alu),31-08-2020,Lucknow,Uttar Pradesh,72.0,366.0,26352.0,3030.0,Aug
UM-2020-341,Jerocef-250 Tablet(10X1X10 Alu-Alu),16-08-2020,Lucknow,Uttar Pradesh,289.0,366.0,105774.0,1716.0,Aug
UM-2020-342,Jerocef-250 Tablet(10X1X10 Alu-Alu),18-06-2020,Lucknow,Uttar Pradesh,74.0,366.0,27084.0,3553.0,Jun
UM-2020-343,Jerocef-250 Tablet(10X1X10 Alu-Alu),16-03-2020,Lucknow,Uttar Pradesh,202.0,366.0,73932.0,14736.0,Mar
UM-2020-344,Jerocef-250 Tablet(10X1X10 Alu-Alu),26-07-2020,Lucknow,Uttar Pradesh,491.0,366.0,179706.0,8804.0,Jul
UM-2020-345,Jerocef-250 Tablet(10X1X10 Alu-Alu),21-09-2020,Lucknow,Uttar Pradesh,269.0,366.0,98454.0,15473.0,Sep
UM-2020-346,Jerocef-250 Tablet(10X1X10 Alu-Alu),03-02-2020,Lucknow,Uttar Pradesh,228.0,366.0,83448.0,12156.0,Feb
UM-2020-347,Jerocef-250 Tablet(10X1X10 Alu-Alu),03-03-2020,Lucknow,Uttar Pradesh,335.0,366.0,122610.0,16099.0,Mar
UM-2020-348,Jerocef-250 Tablet(10X1X10 Alu-Alu),04-01-2020,Lucknow,Uttar Pradesh,207.0,366.0,75762.0,1417.0,Jan
UM-2020-349,Jerocef-250 Tablet(10X1X10 Alu-Alu),27-03-2020,Lucknow,Uttar Pradesh,226.0,366.0,82716.0,9427.0,Mar
UM-2020-350,Jerocef-250 Tablet(10X1X10 Alu-Alu),14-05-2020,Lucknow,Uttar Pradesh,151.0,366.0,55266.0,1982.0,May
UM-2020-351,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-04-2020,Lucknow,Uttar Pradesh,170.0,366.0,62220.0,10467.0,Apr
UM-2020-352,Jerocef-250 Tablet(10X1X10 Alu-Alu),19-07-2020,Lucknow,Uttar Pradesh,33.0,366.0,12078.0,1383.0,Jul
UM-2020-353,Jerocef-250 Tablet(10X1X10 Alu-Alu),22-04-2020,Lucknow,Uttar Pradesh,192.0,366.0,70272.0,4986.0,Apr
UM-2020-354,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-12-2020,Lucknow,Uttar Pradesh,291.0,366.0,106506.0,1215.0,Dec
UM-2020-355,Jerocef-250 Tablet(10X1X10 Alu-Alu),20-02-2020,Lucknow,Uttar Pradesh,395.0,366.0,144570.0,7080.0,Feb
UM-2020-356,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-04-2020,Lucknow,Uttar Pradesh,52.0,366.0,19032.0,1117.0,Apr
UM-2020-357,Jerocef-250 Tablet(10X1X10 Alu-Alu),31-01-2020,Lucknow,Uttar Pradesh,312.0,366.0,114192.0,11026.0,Jan
UM-2020-358,Jerocef-250 Tablet(10X1X10 Alu-Alu),26-06-2020,Lucknow,Uttar Pradesh,13.0,366.0,4758.0,735.0,Jun
UM-2020-359,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-11-2020,Lucknow,Uttar Pradesh,67.0,366.0,24522.0,4294.0,Nov
UM-2020-360,Jerocef-250 Tablet(10X1X10 Alu-Alu),20-06-2020,Lucknow,Uttar Pradesh,224.0,366.0,81984.0,14554.0,Jun
UM-2020-361,Jerocef-250 Tablet(10X1X10 Alu-Alu),05-02-2020,Lucknow,Uttar Pradesh,148.0,366.0,54168.0,10629.0,Feb
UM-2020-362,Jerocef-250 Tablet(10X1X10 Alu-Alu),14-01-2020,Lucknow,Uttar Pradesh,3.0,366.0,1098.0,113.0,Jan
UM-2020-363,Jerocef-250 Tablet(10X1X10 Alu-Alu),02-01-2020,Lucknow,Uttar Pradesh,320.0,366.0,117120.0,3467.0,Jan
UM-2020-364,Jerocef-250 Tablet(10X1X10 Alu-Alu),31-01-2020,Lucknow,Uttar Pradesh,172.0,366.0,62952.0,11944.0,Jan
UM-2020-365,Jerocef-250 Tablet(10X1X10 Alu-Alu),04-04-2020,Lucknow,Uttar Pradesh,331.0,366.0,121146.0,12670.0,Apr
UM-2020-366,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-03-2020,Lucknow,Uttar Pradesh,386.0,366.0,141276.0,11200.0,Mar
UM-2020-367,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-01-2020,Lucknow,Uttar Pradesh,173.0,366.0,63318.0,7519.0,Jan
UM-2020-368,Jerocef-250 Tablet(10X1X10 Alu-Alu),09-03-2020,Lucknow,Uttar Pradesh,445.0,366.0,162870.0,13273.0,Mar
UM-2020-369,Jerocef-250 Tablet(10X1X10 Alu-Alu),24-07-2020,Lucknow,Uttar Pradesh,47.0,366.0,17202.0,2102.0,Jul
UM-2020-370,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-08-2020,Lucknow,Uttar Pradesh,208.0,366.0,76128.0,405.0,Aug
UM-2020-371,Jerocef-250 Tablet(10X1X10 Alu-Alu),21-11-2020,Lucknow,Uttar Pradesh,499.0,366.0,182634.0,4838.0,Nov
US-2020-372,Neglydom-250 Tablet (10X15 Blister ),02-09-2020,Vasco Da Gama,Goa,78.0,231.0,18018.0,682.0,Sep
US-2020-373,Neglydom-250 Tablet (10X15 Blister ),13-03-2020,Karur,Tamil Nadu,250.0,231.0,57750.0,7383.0,Mar
US-2020-374,Neglydom-250 Tablet (10X15 Blister ),21-10-2020,Bhimavaram,Uttarakhand,119.0,231.0,27489.0,4084.0,Oct
US-2020-375,Neglydom-250 Tablet (10X15 Blister ),23-09-2020,Vasco Da Gama,Goa,71.0,231.0,16401.0,718.0,Sep
US-2020-376,Neglydom-250 Tablet (10X15 Blister ),21-10-2020,Bidhannagar,West Bengal,6.0,231.0,1386.0,84.0,Oct
TA-2020-377,Bisopyrin-SP Tablet (10X10 Alu-Alu),02-07-2020,Lucknow,Uttar Pradesh,422.0,453.0,191166.0,4592.0,Jul
TA-2020-378,Bisopyrin-SP Tablet (10X10 Alu-Alu),20-09-2020,Lucknow,Uttar Pradesh,375.0,453.0,169875.0,7562.0,Sep
TA-2020-379,Bisopyrin-SP Tablet (10X10 Alu-Alu),03-01-2020,Lucknow,Uttar Pradesh,45.0,453.0,20385.0,2266.0,Jan
TA-2020-380,Bisopyrin-SP Tablet (10X10 Alu-Alu),12-08-2020,Lucknow,Uttar Pradesh,143.0,453.0,64779.0,934.0,Aug
TA-2020-381,Bisopyrin-SP Tablet (10X10 Alu-Alu),19-11-2020,Lucknow,Uttar Pradesh,237.0,453.0,107361.0,7333.0,Nov
TA-2020-382,Bisopyrin-SP Tablet (10X10 Alu-Alu),18-03-2020,Lucknow,Uttar Pradesh,314.0,453.0,142242.0,10315.0,Mar
IA-2020-383,Peritol-150 Tablet (10x10 Alu-Alu),19-01-2020,Udupi,Karnataka,109.0,386.0,42074.0,287.0,Jan
FY-2020-384,Lazocar Suspension (30 ml),12-05-2020,Adoni,Uttarakhand,166.0,204.0,33864.0,3641.0,May
FY-2020-385,Lazocar Suspension (30 ml),26-12-2020,Adoni,Uttarakhand,67.0,204.0,13668.0,2582.0,Dec
IN-2020-386,Bonofer-Z Syrup (200 ml),22-05-2020,Udupi,Karnataka,496.0,472.0,234112.0,6971.0,May
IN-2020-387,Bonofer-Z Syrup (200 ml),23-07-2020,Udupi,Karnataka,315.0,472.0,148680.0,12350.0,Jul
IN-2020-388,Bonofer-Z Syrup (200 ml),17-04-2020,Udupi,Karnataka,117.0,472.0,55224.0,6394.0,Apr
IN-2020-389,Bonofer-Z Syrup (200 ml),13-02-2020,Gudivada,Uttarakhand,326.0,472.0,153872.0,13950.0,Feb
IN-2020-390,Bonofer-Z Syrup (200 ml),26-06-2020,Udupi,Karnataka,461.0,472.0,217592.0,4727.0,Jun
IN-2020-391,Bonofer-Z Syrup (200 ml),24-05-2020,Udupi,Karnataka,233.0,472.0,109976.0,11723.0,May
IN-2020-392,Bonofer-Z Syrup (200 ml),07-07-2020,Udupi,Karnataka,283.0,472.0,133576.0,15978.0,Jul
IN-2020-393,Bonofer-Z Syrup (200 ml),29-01-2020,Udupi,Karnataka,283.0,472.0,133576.0,14590.0,Jan
IN-2020-394,Bonofer-Z Syrup (200 ml),29-01-2020,Udupi,Karnataka,35.0,472.0,16520.0,1071.0,Jan
